delivery_time,tracking_nos,tinh_nhan,tinh_phat,tg_quydinh,ngay_gui_bp,time_pcp,tg_chenhlechphat,ma_dv_viettel,ma_buucuc_goc,ma_buucuc_phat,ma_trangthai,ma_doitac,ma_khgui,tg_toantrinh,danhgia_time_gach_bp1,danhgia_time_gach_bp2,danhgia_time_gach_bp3,time_gach_bp,time_gach_bp2,time_gach_bp3,tg_ptc,tg_nhantai_bcp,trong_luong,Ten_File_Nguon,tuyen,tg_chenhlechphat_so,ngay_bat_dau_phai_phat,ngay_phat_cuoi_cung,PTC,PTC_1,danh_gia_giao_hang
8/24/2026,VTPVN9046348441,KGG,HCM,3,2026-08-21,2026-08-23,-5.19 Giờ,TTNEW,HBKGRG,HBBDBB,501,VTPVN,HBKGRG6058,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-22,503,chitietketquaphat_TikTok_22082026.xlsx,KGG->HCM,-5,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9043868547,THA,QTI,3,2026-08-21,2026-08-24,-4.11 Giờ,TTNEW,HBTHYD,HBQTVL,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-24,,2026-08-24,2026-08-24,500,chitietketquaphat_TikTok_22082026.xlsx,THA->QTI,-4,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9045388943,BDG,DNI,3,2026-08-21,2026-08-24,-12.26 Giờ,NDD,CPHA,HBDNLT,501,VTPVN,CPHA672,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,500,chitietketquaphat_TikTok_22082026.xlsx,BDG->DNI,-12,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047228844,BDG,HCM,3,2026-08-21,2026-08-24,-14.50 Giờ,TTNEW,HBBDTU,LGTN,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,5200,chitietketquaphat_TikTok_22082026.xlsx,BDG->HCM,-14,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9049967349,THA,GLI,3,2026-08-21,2026-08-23,-10.19 Giờ,TTNEW,HBTHYD,BGC,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-23,600,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-10,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9044388847,BTE,HCM,3,2026-08-21,2026-08-24,-14.80 Giờ,TTNEW,HBBTCL,TPM,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,1600,chitietketquaphat_TikTok_22082026.xlsx,BTE->HCM,-14,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047808543,BDG,DNI,3,2026-08-21,2026-08-22,-12.58 Giờ,TTNEW,VKVMN10,DNIPTC,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-23,600,chitietketquaphat_TikTok_22082026.xlsx,BDG->DNI,-12,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9049330451,VTU,DNI,3,2026-08-21,2026-08-22,-15.52 Giờ,TTNEW,MYN,HBBPBM,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-24,2026-08-24,2026-08-24,2026-08-22,200,chitietketquaphat_TikTok_22082026.xlsx,VTU->DNI,-15,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9044228544,BDG,HCM,3,2026-08-21,2026-08-23,-13.95 Giờ,TTNEW,HBBDTU,LHI,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,9500,chitietketquaphat_TikTok_22082026.xlsx,BDG->HCM,-13,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9045788442,HCM,HCM,4,2026-08-21,2026-08-22,-29.09 Giờ,TTNEW,TT5HCM,LTU,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-24,2026-08-24,2026-08-22,4300,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-29,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9042507349,THA,GLI,3,2026-08-21,2026-08-24,-13.21 Giờ,TTNEW,HBTHYD,HBBDTP,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,400,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-13,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047609249,CTO,CTO,2,2026-08-22,2026-08-23,-11.44 Giờ,TTNEW,LEB,NSHU,501,VTPVN,LEB3880,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,300,chitietketquaphat_TikTok_22082026.xlsx,CTO->CTO,-11,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9042551254,CTO,CTO,2,2026-08-22,2026-08-23,-9.08 Giờ,TTNEW,LGHOA,NSHU,501,VTPVN,LGHOA228,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-24,2026-08-24,2026-08-23,125,chitietketquaphat_TikTok_22082026.xlsx,CTO->CTO,-9,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/25/2026,VTPVN9043284542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2026,VTPVN9047525442,BDG,HYN,6,2026-08-19,2026-08-21,-13.65 Giờ,TTNEW,VKVMN10,HBTBTH,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-25,2026-08-25,2026-08-25,2026-08-21,400,chitietketquaphat_TikTok_22082026.xlsx,BDG->HYN,-13,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9047796246,BDG,HPG,6,2026-08-19,2026-08-22,-14.52 Giờ,TTNEW,HBBDTU,HBHDQT,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-25,2026-08-25,2026-08-22,5800,chitietketquaphat_TikTok_22082026.xlsx,BDG->HPG,-14,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9046985544,BDG,HYN,6,2026-08-19,2026-08-24,-3.80 Giờ,TTNEW,HBBDTU,HBTBTH,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-22,5200,chitietketquaphat_TikTok_22082026.xlsx,BDG->HYN,-3,2026-08-22,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9048525442,BDG,QNH,6,2026-08-19,2026-08-22,-6.42 Giờ,TTNEW,VKVMN10,CHHHA,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-25,,2026-08-25,2026-08-21,300,chitietketquaphat_TikTok_22082026.xlsx,BDG->QNH,-6,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9049136044,BDG,HPG,6,2026-08-19,2026-08-21,-4.70 Giờ,TTNEW,VKVMN10,HBHDTH,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-21,2026-08-25,2026-08-25,2026-08-25,2026-08-21,600,chitietketquaphat_TikTok_22082026.xlsx,BDG->HPG,-4,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9040676149,VTU,NBH,6,2026-08-19,2026-08-25,-13.73 Giờ,TTNEW,TTH,HBNBNB,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-25,2026-08-25,,2026-08-25,2026-08-25,8700,chitietketquaphat_TikTok_22082026.xlsx,VTU->NBH,-13,2026-08-25,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9041125942,BDG,PHO,6,2026-08-19,2026-08-24,-21.44 Giờ,TTNEW,VKVMN10,HBVPBX,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-23,1000,chitietketquaphat_TikTok_22082026.xlsx,BDG->PHO,-21,2026-08-23,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9048265345,BDG,NBH,6,2026-08-19,2026-08-24,-4.80 Giờ,TTNEW,HBBDTU,HBHMLN,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-22,10500,chitietketquaphat_TikTok_22082026.xlsx,BDG->NBH,-4,2026-08-22,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9047165346,VTU,BNH,6,2026-08-19,2026-08-21,-8.17 Giờ,TTNEW,DXN,HBBNLT,501,VTPVN,DXN7625,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-21,2500,chitietketquaphat_TikTok_22082026.xlsx,VTU->BNH,-8,2026-08-21,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9044025345,BDG,HPG,6,2026-08-19,2026-08-22,-12.46 Giờ,TTNEW,HBBDTU,HBHDDT,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-24,2026-08-25,2026-08-25,2026-08-22,10500,chitietketquaphat_TikTok_22082026.xlsx,BDG->HPG,-12,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9043405842,BDG,LSN,6,2026-08-19,2026-08-21,-12.73 Giờ,TTNEW,VKVMN10,HBLSLS,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-25,,2026-08-25,2026-08-21,400,chitietketquaphat_TikTok_22082026.xlsx,BDG->LSN,-12,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9048686041,BDG,TQG,6,2026-08-19,2026-08-22,-6.49 Giờ,TTNEW,TDM,TQGTQN,501,VTPVN,TDM7547,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-24,2026-08-24,2026-08-25,2026-08-21,1000,chitietketquaphat_TikTok_22082026.xlsx,BDG->TQG,-6,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9041165145,BDG,TQG,6,2026-08-19,2026-08-25,-5.06 Giờ,TTNEW,HBBDTU,TQG,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-25,5200,chitietketquaphat_TikTok_22082026.xlsx,BDG->TQG,-5,2026-08-25,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9040796046,BDG,NBH,6,2026-08-19,2026-08-23,-7.47 Giờ,TTNEW,HBBDTU,HBNDND,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-24,2026-08-25,2026-08-24,10500,chitietketquaphat_TikTok_22082026.xlsx,BDG->NBH,-7,2026-08-24,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9047085845,BDG,HPG,6,2026-08-19,2026-08-23,-7.76 Giờ,TTNEW,HBBDTU,HBHDGL,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-22,600,chitietketquaphat_TikTok_22082026.xlsx,BDG->HPG,-7,2026-08-22,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9043746241,BDG,TQG,6,2026-08-19,2026-08-24,-13.62 Giờ,TTNEW,HBBDTU,SNM,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-25,,2026-08-25,2026-08-22,10500,chitietketquaphat_TikTok_22082026.xlsx,BDG->TQG,-13,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9045376644,BDG,QNH,6,2026-08-19,2026-08-21,-6.12 Giờ,TTNEW,VKVMN10,CHHHA,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-21,2026-08-25,,2026-08-25,2026-08-21,219,chitietketquaphat_TikTok_22082026.xlsx,BDG->QNH,-6,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9049716246,BDG,TNN,6,2026-08-19,2026-08-23,-10.72 Giờ,TTNEW,HBBDTU,HBBKBT,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-24,2026-08-25,2026-08-25,2026-08-23,5200,chitietketquaphat_TikTok_22082026.xlsx,BDG->TNN,-10,2026-08-23,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9045045644,BDG,NBH,6,2026-08-19,2026-08-21,-13.59 Giờ,TTNEW,HBBDHP,HBNBYM,501,VTPVN,HBBDHP16,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-25,2026-08-25,2026-08-21,600,chitietketquaphat_TikTok_22082026.xlsx,BDG->NBH,-13,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9048276146,BDG,HYN,6,2026-08-19,2026-08-22,-12.80 Giờ,TTNEW,TDM,HGN,501,VTPVN,TDM7547,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-22,950,chitietketquaphat_TikTok_22082026.xlsx,BDG->HYN,-12,2026-08-22,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9045487848,DKG,HCM,4,2026-08-21,2026-08-25,-9.01 Giờ,TTNEW,DKGNDG,HCM04,501,VTPVN,DKGNDG104,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-23,200,chitietketquaphat_TikTok_22082026.xlsx,DKG->HCM,-9,2026-08-23,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9049248341,HCM,HCM,4,2026-08-21,2026-08-23,-10.97 Giờ,TTNEW,TT5HCM,DGAN,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-25,,2026-08-25,2026-08-25,3500,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-10,2026-08-25,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9045219541,DKG,HCM,4,2026-08-21,2026-08-25,-7.37 Giờ,TTNEW,DKGNDG,HBHCPL,501,VTPVN,DKGNDG104,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-23,200,chitietketquaphat_TikTok_22082026.xlsx,DKG->HCM,-7,2026-08-23,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9043325246,TQG,LDG,6,2026-08-19,2026-08-22,-7.08 Giờ,TTNEW,HBTQHY,HBBTHT,501,VTPVN,HBTQHY1188,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-22,2026-08-25,2026-08-25,2026-08-22,80,chitietketquaphat_TikTok_22082026.xlsx,TQG->LDG,-7,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9048536843,TBH,DNI,6,2026-08-19,2026-08-24,-12.79 Giờ,TTNEW,HBTBHH,HBDNLB,501,VTPVN,HBTBHH2112,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-25,,2026-08-25,2026-08-24,400,chitietketquaphat_TikTok_22082026.xlsx,TBH->DNI,-12,2026-08-24,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9045696646,BNH,DNI,6,2026-08-19,2026-08-24,-3.27 Giờ,TTNEW,XNLI,HBDNDQ,501,VTPVN,XNLI1,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-25,,2026-08-25,2026-08-22,500,chitietketquaphat_TikTok_22082026.xlsx,BNH->DNI,-3,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9043085646,VPC,HCM,6,2026-08-19,2026-08-24,-11.20 Giờ,TTNEW,PTODTU,HBBDDA,501,VTPVN,PTODTU6,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-23,850,chitietketquaphat_TikTok_22082026.xlsx,VPC->HCM,-11,2026-08-23,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9040796448,HDG,HCM,6,2026-08-19,2026-08-22,-14.90 Giờ,TTNEW,HBHDCL,DAN,501,VTPVN,HBHDCL2639,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-25,,2026-08-25,2026-08-22,200,chitietketquaphat_TikTok_22082026.xlsx,HDG->HCM,-14,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9045245348,VTU,TNN,6,2026-08-19,2026-08-23,-12.64 Giờ,TTNEW,TTH,HBTNDH,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-25,2026-08-25,2026-08-23,14000,chitietketquaphat_TikTok_22082026.xlsx,VTU->TNN,-12,2026-08-23,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9041357442,BNH,CTO,6,2026-08-19,2026-08-21,-7.39 Giờ,TTNEW,XNLI,XKH,501,VTPVN,XNLI1,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-21,2026-08-25,2026-08-25,2026-08-25,2026-08-21,900,chitietketquaphat_TikTok_22082026.xlsx,BNH->CTO,-7,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9049336944,BDG,BNH,6,2026-08-19,2026-08-21,-6.66 Giờ,TTNEW,VKVMN10,HBBGLN,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-21,2026-08-22,2026-08-25,2026-08-25,2026-08-21,120,chitietketquaphat_TikTok_22082026.xlsx,BDG->BNH,-6,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9049665045,VPC,HCM,6,2026-08-19,2026-08-24,-7.98 Giờ,TTNEW,PTODTU,BDGTBH,501,VTPVN,PTODTU6,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-25,2026-08-25,2026-08-25,2026-08-24,1350,chitietketquaphat_TikTok_22082026.xlsx,VPC->HCM,-7,2026-08-24,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9048945041,DNI,PHO,6,2026-08-19,2026-08-21,-4.41 Giờ,TTNEW,TMP,HBVPPY,501,VTPVN,TMP700,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-21,2026-08-22,2026-08-22,2026-08-25,2026-08-21,300,chitietketquaphat_TikTok_22082026.xlsx,DNI->PHO,-4,2026-08-21,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9043435943,QNH,DNI,6,2026-08-19,2026-08-22,-12.87 Giờ,TTNEW,HBQNUB,TPC,501,VTPVN,HBQNUB3398,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-25,2026-08-25,,2026-08-25,2026-08-22,500,chitietketquaphat_TikTok_22082026.xlsx,QNH->DNI,-12,2026-08-22,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9045857842,HBH,TNH,6,2026-08-19,2026-08-23,-8.45 Giờ,TTNEW,PTOTTH,MYH,501,VTPVN,PTOTTH2,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-25,2026-08-25,2026-08-25,2026-08-23,800,chitietketquaphat_TikTok_22082026.xlsx,HBH->TNH,-8,2026-08-23,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9040385150,VTU,DBN,6,2026-08-19,2026-08-23,-6.91 Giờ,TTNEW,MYN,HBDBML,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-25,,2026-08-25,2026-08-23,13000,chitietketquaphat_TikTok_22082026.xlsx,VTU->DBN,-6,2026-08-23,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9045836150,BNH,VLG,6,2026-08-19,2026-08-25,-15.03 Giờ,TTNEW,HBBNTT,HBBTMN,501,VTPVN,HBBNTT1289,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-25,500,chitietketquaphat_TikTok_22082026.xlsx,BNH->VLG,-15,2026-08-25,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9041445246,BDG,NBH,6,2026-08-19,2026-08-24,-7.29 Giờ,TTNEW,HBBDTU,HBHMDT,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-22,5200,chitietketquaphat_TikTok_22082026.xlsx,BDG->NBH,-7,2026-08-22,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9040717641,TBH,HCM,6,2026-08-19,2026-08-22,-12.82 Giờ,TTNEW,HBTBHH,TNPCKH,501,VTPVN,HBTBHH2112,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-22,1000,chitietketquaphat_TikTok_22082026.xlsx,TBH->HCM,-12,2026-08-22,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9043276048,VTU,NBH,6,2026-08-19,2026-08-23,-3.51 Giờ,TTNEW,LHI,HNMTLG,501,VTPVN,LHI2930,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-22,500,chitietketquaphat_TikTok_22082026.xlsx,VTU->NBH,-3,2026-08-22,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9042666741,BDG,BNH,6,2026-08-19,2026-08-21,-10.64 Giờ,TTNEW,TDM,HBBGLG,501,VTPVN,TDM7547,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-21,2026-08-25,,2026-08-25,2026-08-22,1000,chitietketquaphat_TikTok_22082026.xlsx,BDG->BNH,-10,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9047077841,TBH,HCM,6,2026-08-19,2026-08-22,-4.43 Giờ,TTNEW,HBTBHH,VTN,501,VTPVN,HBTBHH2112,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-25,,2026-08-25,2026-08-22,200,chitietketquaphat_TikTok_22082026.xlsx,TBH->HCM,-4,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9040637843,HDG,AGG,6,2026-08-19,2026-08-25,-5.77 Giờ,TTNEW,HBHDAQ,HBAGVTT,501,VTPVN,HBHDAQ116,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-25,2000,chitietketquaphat_TikTok_22082026.xlsx,HDG->AGG,-5,2026-08-25,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9044796844,VTU,HYN,6,2026-08-19,2026-08-22,-5.41 Giờ,TTNEW,MYN,HBHYDH,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-23,2026-08-25,2026-08-22,13000,chitietketquaphat_TikTok_22082026.xlsx,VTU->HYN,-5,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9049406342,TBH,DNI,6,2026-08-19,2026-08-23,-8.38 Giờ,TTNEW,HBTBHH,DNIPLM,501,VTPVN,HBTBHH2112,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-25,,2026-08-25,2026-08-22,300,chitietketquaphat_TikTok_22082026.xlsx,TBH->DNI,-8,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9043965645,VPC,CMU,6,2026-08-19,2026-08-24,-12.13 Giờ,TTNEW,PTODTU,HBCMTB,501,VTPVN,PTODTU6,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-24,2026-08-25,2026-08-25,2026-08-24,750,chitietketquaphat_TikTok_22082026.xlsx,VPC->CMU,-12,2026-08-24,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9045777941,TBH,HCM,6,2026-08-19,2026-08-25,-5.24 Giờ,TTNEW,HBTBHH,HBBDDT,501,VTPVN,HBTBHH2112,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-25,1000,chitietketquaphat_TikTok_22082026.xlsx,TBH->HCM,-5,2026-08-25,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9040836649,VTU,HYN,6,2026-08-19,2026-08-23,-9.27 Giờ,TTNEW,TTH,HBHYAT,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-25,,2026-08-25,2026-08-23,14000,chitietketquaphat_TikTok_22082026.xlsx,VTU->HYN,-9,2026-08-23,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9049345949,TBH,TNH,6,2026-08-19,2026-08-22,-8.53 Giờ,TTNEW,HBTBHH,HBLADH,501,VTPVN,HBTBHH2112,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-25,,2026-08-25,2026-08-22,1000,chitietketquaphat_TikTok_22082026.xlsx,TBH->TNH,-8,2026-08-22,2026-08-25,1,0,Giao đúng giờ
8/25/2026,VTPVN9049645049,HDG,HCM,6,2026-08-19,2026-08-25,-7.69 Giờ,TTNEW,HBHDAQ,ANBH,501,VTPVN,HBHDAQ116,"",Đúng chỉ tiêu,N/A,N/A,2026-08-25,,,2026-08-25,2026-08-24,6000,chitietketquaphat_TikTok_22082026.xlsx,HDG->HCM,-7,2026-08-24,2026-08-25,1,1,Giao đúng giờ
8/25/2026,VTPVN9045217544,TBH,TNH,6,2026-08-19,2026-08-24,-1.48 Giờ,TTNEW,HBTBHH,TNDC,501,VTPVN,HBTBHH2112,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-25,2026-08-25,2026-08-25,2026-08-23,400,chitietketquaphat_TikTok_22082026.xlsx,TBH->TNH,-1,2026-08-23,2026-08-25,1,0,Giao đúng giờ
